timestamp,item_id,item_name,item_type,parent_id,quantity,lead_time,cost,supplier,inventory,min_stock,assembly_time
2024-06-28 10:00:00,LN545,Lens Assembly,component,OS001,1,43,1006029,PrecisionOptics,1,1,23
2023-09-30 13:15:00,LS546,Light Source,component,OS001,1,31,488362,LaserTech,5,1,8
2024-01-30 09:30:00,MR547,Mirror Set,component,OS001,1,18,200440,ReflectCo,8,4,15
2024-07-18 07:45:00,MT548,High-Precision Motor,component,WS002,3,15,50257,MotorWorks,22,8,10
2024-06-03 15:00:00,SN549,Position Sensor,component,WS002,2,9,20004,SensorTech,22,12,6
2024-06-07 14:30:00,CP550,Industrial Computer,component,CS003,1,20,103299,CompTech,6,3,4
2023-10-27 10:00:00,SW551,Control Software Package,component,CS003,1,4,492825,SoftwareSolutions,11,4,2
2024-01-25 09:15:00,LM552,Advanced Lithography Machine,final_product,,1,191,15526681,OurCompany,4,2,0
2024-01-16 14:30:00,OS553,Optical System,subsystem,LM000,1,92,4799339,OpticsCorp,2,1,50
2023-11-28 11:45:00,WS554,Wafer Stage,subsystem,LM000,1,60,2040140,MotionTech,4,2,37
2023-09-11 08:00:00,CS555,Control System,subsystem,LM000,1,41,1037938,ControlSolutions,6,2,24
2024-01-29 16:20:00,FR556,Frame,component,LM000,1,28,483171,StructureCo,9,2,12
2024-07-04 10:00:00,LN557,Lens Assembly,component,OS001,1,44,1031388,PrecisionOptics,2,1,24
2024-03-19 13:15:00,LS558,Light Source,component,OS001,1,31,505795,LaserTech,4,2,7
2023-08-23 09:30:00,MR559,Mirror Set,component,OS001,2,20,202766,ReflectCo,12,4,15
2024-07-13 07:45:00,MT560,High-Precision Motor,component,WS002,3,14,50086,MotorWorks,23,8,12
2023-09-11 15:00:00,SN561,Position Sensor,component,WS002,1,9,20737,SensorTech,33,11,6
2024-03-08 14:30:00,CP562,Industrial Computer,component,CS003,1,19,97836,CompTech,6,3,4
2023-08-07 10:00:00,SW563,Control Software Package,component,CS003,1,5,483319,SoftwareSolutions,9,5,1
2023-08-09 09:15:00,LM564,Advanced Lithography Machine,final_product,,1,162,15598217,OurCompany,5,2,0
2023-10-08 14:30:00,OS565,Optical System,subsystem,LM000,1,82,4784598,OpticsCorp,3,1,45
2024-01-31 11:45:00,WS566,Wafer Stage,subsystem,LM000,1,55,1931828,MotionTech,4,1,37
2024-01-19 08:00:00,CS567,Control System,subsystem,LM000,1,43,986847,ControlSolutions,4,1,26
2024-03-30 16:20:00,FR568,Frame,component,LM000,1,31,513310,StructureCo,7,2,12
2024-01-29 10:00:00,LN569,Lens Assembly,component,OS001,1,41,985955,PrecisionOptics,2,1,22
2024-07-25 13:15:00,LS570,Light Source,component,OS001,1,28,500495,LaserTech,4,2,8
2024-01-31 09:30:00,MR571,Mirror Set,component,OS001,2,20,200715,ReflectCo,12,4,15
2023-11-16 07:45:00,MT572,High-Precision Motor,component,WS002,3,16,48103,MotorWorks,22,8,11
2024-03-03 15:00:00,SN573,Position Sensor,component,WS002,2,9,20202,SensorTech,36,11,5
2023-08-30 14:30:00,CP574,Industrial Computer,component,CS003,1,20,95632,CompTech,8,2,3
2024-02-08 10:00:00,SW575,Control Software Package,component,CS003,1,4,509949,SoftwareSolutions,10,4,1
2023-10-11 09:15:00,LM576,Advanced Lithography Machine,final_product,,1,184,15291720,OurCompany,4,1,0
2023-10-22 14:30:00,OS577,Optical System,subsystem,LM000,1,95,4956659,OpticsCorp,2,1,49
2024-03-20 11:45:00,WS578,Wafer Stage,subsystem,LM000,1,54,1910400,MotionTech,5,1,35
2023-10-08 08:00:00,CS579,Control System,subsystem,LM000,1,46,966345,ControlSolutions,4,2,22
2023-09-30 16:20:00,FR580,Frame,component,LM000,1,31,478892,StructureCo,6,3,11
2024-01-02 10:00:00,LN581,Lens Assembly,component,OS001,1,41,1005230,PrecisionOptics,2,1,23
2024-05-11 13:15:00,LS582,Light Source,component,OS001,1,29,487384,LaserTech,4,1,7
2024-05-01 09:30:00,MR583,Mirror Set,component,OS001,2,21,199276,ReflectCo,9,4,15
2024-01-27 07:45:00,MT584,High-Precision Motor,component,WS002,3,15,51507,MotorWorks,21,8,10
2024-02-24 15:00:00,SN585,Position Sensor,component,WS002,1,10,19223,SensorTech,27,11,6
2023-08-23 14:30:00,CP586,Industrial Computer,component,CS003,1,21,97550,CompTech,9,3,4
2023-11-21 10:00:00,SW587,Control Software Package,component,CS003,1,4,495699,SoftwareSolutions,7,4,2
2023-11-18 09:15:00,LM588,Advanced Lithography Machine,final_product,,1,173,14443043,OurCompany,4,2,0
2024-01-27 14:30:00,OS589,Optical System,subsystem,LM000,1,88,5081784,OpticsCorp,2,1,47
2023-12-09 11:45:00,WS590,Wafer Stage,subsystem,LM000,1,58,2023493,MotionTech,2,1,37
2023-09-11 08:00:00,CS591,Control System,subsystem,LM000,1,46,985765,ControlSolutions,3,2,23
2023-08-29 16:20:00,FR592,Frame,component,LM000,1,28,508330,StructureCo,8,2,12
2024-03-31 10:00:00,LN593,Lens Assembly,component,OS001,1,44,1035324,PrecisionOptics,1,1,23
2024-04-05 13:15:00,LS594,Light Source,component,OS001,1,28,521743,LaserTech,4,1,7
2023-10-16 09:30:00,MR595,Mirror Set,component,OS001,1,18,209767,ReflectCo,11,3,16
2024-05-22 07:45:00,MT596,High-Precision Motor,component,WS002,3,15,48611,MotorWorks,17,8,11
2023-12-02 15:00:00,SN597,Position Sensor,component,WS002,1,10,19001,SensorTech,32,12,6
2024-04-23 14:30:00,CP598,Industrial Computer,component,CS003,1,19,104440,CompTech,5,2,4
2024-03-22 10:00:00,SW599,Control Software Package,component,CS003,1,5,502626,SoftwareSolutions,9,5,1
2024-02-12 09:15:00,LM600,Advanced Lithography Machine,final_product,,1,168,15019676,OurCompany,3,2,0
2024-05-28 14:30:00,OS601,Optical System,subsystem,LM000,1,98,4911135,OpticsCorp,3,1,45
2023-08-10 11:45:00,WS602,Wafer Stage,subsystem,LM000,1,62,2028763,MotionTech,4,1,34
2024-05-30 08:00:00,CS603,Control System,subsystem,LM000,1,41,986202,ControlSolutions,4,1,22
2023-10-02 16:20:00,FR604,Frame,component,LM000,1,31,506954,StructureCo,9,3,12
2023-08-19 10:00:00,LN605,Lens Assembly,component,OS001,1,41,1001485,PrecisionOptics,1,1,23
2024-06-18 13:15:00,LS606,Light Source,component,OS001,1,31,524170,LaserTech,5,1,7
2023-12-22 09:30:00,MR607,Mirror Set,component,OS001,1,18,203796,ReflectCo,9,3,16
2024-01-06 07:45:00,MT608,High-Precision Motor,component,WS002,3,16,50878,MotorWorks,14,7,12
2024-06-27 15:00:00,SN609,Position Sensor,component,WS002,1,9,19373,SensorTech,25,12,5
2023-08-26 14:30:00,CP610,Industrial Computer,component,CS003,1,19,96032,CompTech,9,2,4
2024-04-19 10:00:00,SW611,Control Software Package,component,CS003,1,4,521691,SoftwareSolutions,10,5,1
2023-11-10 09:15:00,LM612,Advanced Lithography Machine,final_product,,1,172,15659816,OurCompany,6,1,0
2023-07-29 14:30:00,OS613,Optical System,subsystem,LM000,1,89,4960721,OpticsCorp,3,1,46
2023-09-23 11:45:00,WS614,Wafer Stage,subsystem,LM000,1,60,1929129,MotionTech,3,1,32
2023-09-20 08:00:00,CS615,Control System,subsystem,LM000,1,43,959218,ControlSolutions,5,1,24
2023-12-11 16:20:00,FR616,Frame,component,LM000,1,28,485173,StructureCo,5,2,11
2024-07-05 10:00:00,LN617,Lens Assembly,component,OS001,1,47,975869,PrecisionOptics,1,1,24
2023-08-19 13:15:00,LS618,Light Source,component,OS001,1,31,507655,LaserTech,6,1,8
2024-04-19 09:30:00,MR619,Mirror Set,component,OS001,2,20,208597,ReflectCo,7,3,15
2023-12-28 07:45:00,MT620,High-Precision Motor,component,WS002,4,15,51540,MotorWorks,14,8,11
2023-09-22 15:00:00,SN621,Position Sensor,component,WS002,1,9,20551,SensorTech,30,11,5
2024-04-07 14:30:00,CP622,Industrial Computer,component,CS003,1,19,97249,CompTech,9,2,4
2024-07-08 10:00:00,SW623,Control Software Package,component,CS003,1,5,495470,SoftwareSolutions,12,5,2
2023-11-16 09:15:00,LM624,Advanced Lithography Machine,final_product,,1,197,15091433,OurCompany,5,2,0
2024-02-09 14:30:00,OS625,Optical System,subsystem,LM000,1,94,4827167,OpticsCorp,3,1,48
2024-02-28 11:45:00,WS626,Wafer Stage,subsystem,LM000,1,65,1907170,MotionTech,3,2,34
2023-12-29 08:00:00,CS627,Control System,subsystem,LM000,1,45,993094,ControlSolutions,4,1,25
2023-08-17 16:20:00,FR628,Frame,component,LM000,1,32,511136,StructureCo,5,3,11
2023-11-10 10:00:00,LN629,Lens Assembly,component,OS001,1,45,1035865,PrecisionOptics,1,1,23
2023-12-19 13:15:00,LS630,Light Source,component,OS001,1,27,524528,LaserTech,5,2,7
2024-06-11 09:30:00,MR631,Mirror Set,component,OS001,2,20,192497,ReflectCo,8,3,16
2023-09-28 07:45:00,MT632,High-Precision Motor,component,WS002,4,15,48918,MotorWorks,15,7,12
2024-06-03 15:00:00,SN633,Position Sensor,component,WS002,1,9,19329,SensorTech,26,11,5
2024-02-02 14:30:00,CP634,Industrial Computer,component,CS003,1,21,101551,CompTech,9,3,4
2024-07-12 10:00:00,SW635,Control Software Package,component,CS003,1,5,496766,SoftwareSolutions,7,5,1
2024-06-25 09:15:00,LM636,Advanced Lithography Machine,final_product,,1,173,15199216,OurCompany,4,1,0
2023-12-23 14:30:00,OS637,Optical System,subsystem,LM000,1,98,4855493,OpticsCorp,3,1,45
2024-01-25 11:45:00,WS638,Wafer Stage,subsystem,LM000,1,61,1983712,MotionTech,4,1,33
2023-09-16 08:00:00,CS639,Control System,subsystem,LM000,1,48,996726,ControlSolutions,3,1,21
2024-04-11 16:20:00,FR640,Frame,component,LM000,1,30,496648,StructureCo,7,2,11
2023-12-13 10:00:00,LN641,Lens Assembly,component,OS001,1,44,986634,PrecisionOptics,1,1,22
2024-05-20 13:15:00,LS642,Light Source,component,OS001,1,30,482740,LaserTech,5,2,8
2023-09-27 09:30:00,MR643,Mirror Set,component,OS001,2,19,201032,ReflectCo,8,3,17
2024-02-18 07:45:00,MT644,High-Precision Motor,component,WS002,4,13,51632,MotorWorks,20,7,12
2024-02-14 15:00:00,SN645,Position Sensor,component,WS002,1,10,19786,SensorTech,34,12,6
2024-03-24 14:30:00,CP646,Industrial Computer,component,CS003,1,19,104652,CompTech,8,2,3
2023-10-30 10:00:00,SW647,Control Software Package,component,CS003,1,5,523578,SoftwareSolutions,7,4,1
2023-08-04 09:15:00,LM648,Advanced Lithography Machine,final_product,,1,167,15583406,OurCompany,4,2,0
2024-04-10 14:30:00,OS649,Optical System,subsystem,LM000,1,87,5177704,OpticsCorp,2,1,51
2024-02-21 11:45:00,WS650,Wafer Stage,subsystem,LM000,1,54,2011693,MotionTech,3,1,33
2023-08-04 08:00:00,CS651,Control System,subsystem,LM000,1,42,976092,ControlSolutions,3,2,22
2023-09-16 16:20:00,FR652,Frame,component,LM000,1,30,519736,StructureCo,8,3,11
2024-05-24 10:00:00,LN653,Lens Assembly,component,OS001,1,40,980156,PrecisionOptics,2,1,25
2023-11-21 13:15:00,LS654,Light Source,component,OS001,1,30,477911,LaserTech,4,2,8
2024-04-20 09:30:00,MR655,Mirror Set,component,OS001,2,20,209572,ReflectCo,11,4,16
2023-12-22 07:45:00,MT656,High-Precision Motor,component,WS002,4,14,49711,MotorWorks,18,7,12
2024-06-19 15:00:00,SN657,Position Sensor,component,WS002,1,10,19649,SensorTech,24,12,5
2024-01-21 14:30:00,CP658,Industrial Computer,component,CS003,1,19,104843,CompTech,8,2,4
2023-08-16 10:00:00,SW659,Control Software Package,component,CS003,1,5,492129,SoftwareSolutions,10,5,1
2024-04-21 09:15:00,LM660,Advanced Lithography Machine,final_product,,1,181,15519144,OurCompany,4,1,0
2023-12-15 14:30:00,OS661,Optical System,subsystem,LM000,1,90,5226429,OpticsCorp,2,1,44
2024-06-30 11:45:00,WS662,Wafer Stage,subsystem,LM000,1,61,2039578,MotionTech,4,1,36
2023-07-30 08:00:00,CS663,Control System,subsystem,LM000,1,41,1033414,ControlSolutions,6,2,25
2024-02-07 16:20:00,FR664,Frame,component,LM000,1,31,502384,StructureCo,8,2,11
2023-08-02 10:00:00,LN665,Lens Assembly,component,OS001,1,49,962156,PrecisionOptics,1,1,22
2023-08-24 13:15:00,LS666,Light Source,component,OS001,1,28,499726,LaserTech,3,1,7
2024-06-12 09:30:00,MR667,Mirror Set,component,OS001,2,21,197304,ReflectCo,12,4,15
2024-01-09 07:45:00,MT668,High-Precision Motor,component,WS002,4,15,48978,MotorWorks,14,8,11
2024-03-28 15:00:00,SN669,Position Sensor,component,WS002,1,9,20896,SensorTech,37,11,6
2024-05-18 14:30:00,CP670,Industrial Computer,component,CS003,1,19,101031,CompTech,8,2,3
2024-07-23 10:00:00,SW671,Control Software Package,component,CS003,1,5,520545,SoftwareSolutions,9,5,1
2024-04-25 09:15:00,LM672,Advanced Lithography Machine,final_product,,1,163,14316064,OurCompany,3,2,0
2024-02-22 14:30:00,OS673,Optical System,subsystem,LM000,1,91,4929992,OpticsCorp,2,1,45
2023-11-15 11:45:00,WS674,Wafer Stage,subsystem,LM000,1,64,1938101,MotionTech,3,1,33
2023-12-27 08:00:00,CS675,Control System,subsystem,LM000,1,48,999112,ControlSolutions,3,1,25
2024-05-20 16:20:00,FR676,Frame,component,LM000,1,31,504363,StructureCo,7,2,11
2023-11-01 10:00:00,LN677,Lens Assembly,component,OS001,1,43,1007519,PrecisionOptics,2,1,23
2023-12-14 13:15:00,LS678,Light Source,component,OS001,1,29,500163,LaserTech,5,1,7
2024-03-22 09:30:00,MR679,Mirror Set,component,OS001,1,18,203906,ReflectCo,12,4,15
2024-05-07 07:45:00,MT680,High-Precision Motor,component,WS002,4,13,49602,MotorWorks,25,8,11
2023-09-09 15:00:00,SN681,Position Sensor,component,WS002,1,10,20430,SensorTech,30,11,5
2023-12-06 14:30:00,CP682,Industrial Computer,component,CS003,1,21,99513,CompTech,5,3,3
2024-01-05 10:00:00,SW683,Control Software Package,component,CS003,1,5,501213,SoftwareSolutions,12,5,2
2024-02-23 09:15:00,LM684,Advanced Lithography Machine,final_product,,1,188,14657023,OurCompany,4,2,0
2024-04-18 14:30:00,OS685,Optical System,subsystem,LM000,1,91,4864336,OpticsCorp,2,1,45
2023-08-14 11:45:00,WS686,Wafer Stage,subsystem,LM000,1,65,2056382,MotionTech,3,1,32
2023-12-07 08:00:00,CS687,Control System,subsystem,LM000,1,46,1037785,ControlSolutions,5,2,25
2024-06-20 16:20:00,FR688,Frame,component,LM000,1,31,490829,StructureCo,6,3,11
2023-09-06 10:00:00,LN689,Lens Assembly,component,OS001,1,45,966483,PrecisionOptics,1,1,23
2023-08-22 13:15:00,LS690,Light Source,component,OS001,1,27,483906,LaserTech,3,2,7
2023-08-19 09:30:00,MR691,Mirror Set,component,OS001,1,20,192895,ReflectCo,10,4,15
2023-08-20 07:45:00,MT692,High-Precision Motor,component,WS002,3,13,48426,MotorWorks,17,7,13
2023-12-19 15:00:00,SN693,Position Sensor,component,WS002,2,9,19140,SensorTech,26,12,5
2023-08-02 14:30:00,CP694,Industrial Computer,component,CS003,1,21,97511,CompTech,6,3,4
2023-08-25 10:00:00,SW695,Control Software Package,component,CS003,1,5,508368,SoftwareSolutions,7,4,2
2024-06-20 09:15:00,LM696,Advanced Lithography Machine,final_product,,1,194,14814292,OurCompany,5,2,0
2024-04-22 14:30:00,OS697,Optical System,subsystem,LM000,1,92,5002332,OpticsCorp,2,1,49
2023-10-01 11:45:00,WS698,Wafer Stage,subsystem,LM000,1,62,2011470,MotionTech,5,1,37
2023-10-23 08:00:00,CS699,Control System,subsystem,LM000,1,46,973807,ControlSolutions,4,2,23
2023-12-24 16:20:00,FR700,Frame,component,LM000,1,32,478454,StructureCo,8,2,12
2023-08-24 10:00:00,LN701,Lens Assembly,component,OS001,1,46,988087,PrecisionOptics,1,1,25
2024-03-29 13:15:00,LS702,Light Source,component,OS001,1,29,504778,LaserTech,5,2,8
2023-11-08 09:30:00,MR703,Mirror Set,component,OS001,1,19,202835,ReflectCo,12,3,15
2024-05-29 07:45:00,MT704,High-Precision Motor,component,WS002,4,14,52131,MotorWorks,18,7,12
2024-05-15 15:00:00,SN705,Position Sensor,component,WS002,2,9,19244,SensorTech,29,12,6
2024-04-29 14:30:00,CP706,Industrial Computer,component,CS003,1,19,97873,CompTech,8,2,3
2024-03-05 10:00:00,SW707,Control Software Package,component,CS003,1,4,521332,SoftwareSolutions,11,4,2
2024-03-12 09:15:00,LM708,Advanced Lithography Machine,final_product,,1,166,15204848,OurCompany,4,2,0
2023-07-28 14:30:00,OS709,Optical System,subsystem,LM000,1,87,5127407,OpticsCorp,2,1,52
2023-10-17 11:45:00,WS710,Wafer Stage,subsystem,LM000,1,56,1946330,MotionTech,3,1,35
2024-03-25 08:00:00,CS711,Control System,subsystem,LM000,1,42,1045914,ControlSolutions,6,2,25
2024-02-12 16:20:00,FR712,Frame,component,LM000,1,29,500629,StructureCo,6,2,12
2023-11-04 10:00:00,LN713,Lens Assembly,component,OS001,1,44,976370,PrecisionOptics,1,1,23
2024-05-20 13:15:00,LS714,Light Source,component,OS001,1,28,485527,LaserTech,6,1,7
2023-12-04 09:30:00,MR715,Mirror Set,component,OS001,1,21,192291,ReflectCo,12,3,17
2023-09-17 07:45:00,MT716,High-Precision Motor,component,WS002,3,16,50302,MotorWorks,15,8,12
2024-04-23 15:00:00,SN717,Position Sensor,component,WS002,1,9,20778,SensorTech,24,11,6
2023-11-28 14:30:00,CP718,Industrial Computer,component,CS003,1,18,95130,CompTech,10,2,4
2023-11-30 10:00:00,SW719,Control Software Package,component,CS003,1,4,521146,SoftwareSolutions,7,4,2
2023-07-31 09:15:00,LM720,Advanced Lithography Machine,final_product,,1,195,14470642,OurCompany,4,1,0
2024-02-16 14:30:00,OS721,Optical System,subsystem,LM000,1,89,4852244,OpticsCorp,2,1,43
2023-09-12 11:45:00,WS722,Wafer Stage,subsystem,LM000,1,65,1959361,MotionTech,3,2,39
2023-09-30 08:00:00,CS723,Control System,subsystem,LM000,1,46,969582,ControlSolutions,4,2,22
2023-11-29 16:20:00,FR724,Frame,component,LM000,1,32,520595,StructureCo,9,3,11
2023-09-22 10:00:00,LN725,Lens Assembly,component,OS001,1,47,950541,PrecisionOptics,2,1,24
2024-03-22 13:15:00,LS726,Light Source,component,OS001,1,27,503308,LaserTech,5,1,7
2023-08-27 09:30:00,MR727,Mirror Set,component,OS001,2,18,202750,ReflectCo,7,4,15
2023-10-21 07:45:00,MT728,High-Precision Motor,component,WS002,3,13,50004,MotorWorks,14,8,10
2023-11-13 15:00:00,SN729,Position Sensor,component,WS002,2,10,20487,SensorTech,38,11,6
2024-03-18 14:30:00,CP730,Industrial Computer,component,CS003,1,19,96028,CompTech,6,2,4
2024-02-29 10:00:00,SW731,Control Software Package,component,CS003,1,5,507240,SoftwareSolutions,7,5,1
2024-04-22 09:15:00,LM732,Advanced Lithography Machine,final_product,,1,168,15537008,OurCompany,6,2,0
2023-10-23 14:30:00,OS733,Optical System,subsystem,LM000,1,84,4924276,OpticsCorp,3,1,46
2024-05-14 11:45:00,WS734,Wafer Stage,subsystem,LM000,1,61,2056700,MotionTech,3,1,37
2023-08-14 08:00:00,CS735,Control System,subsystem,LM000,1,48,970586,ControlSolutions,6,2,24
2024-06-13 16:20:00,FR736,Frame,component,LM000,1,31,506955,StructureCo,9,2,13
2024-07-04 10:00:00,LN737,Lens Assembly,component,OS001,1,44,1015200,PrecisionOptics,1,1,26
2023-09-12 13:15:00,LS738,Light Source,component,OS001,1,29,512737,LaserTech,3,2,7
2023-10-08 09:30:00,MR739,Mirror Set,component,OS001,2,21,203333,ReflectCo,7,4,16
2023-11-26 07:45:00,MT740,High-Precision Motor,component,WS002,4,14,49413,MotorWorks,18,7,11
2024-01-01 15:00:00,SN741,Position Sensor,component,WS002,1,9,19052,SensorTech,23,12,6
2024-04-14 14:30:00,CP742,Industrial Computer,component,CS003,1,20,97374,CompTech,8,2,3
2023-07-30 10:00:00,SW743,Control Software Package,component,CS003,1,4,489934,SoftwareSolutions,10,4,2
2023-08-30 09:15:00,LM744,Advanced Lithography Machine,final_product,,1,167,14853560,OurCompany,4,1,0
2023-08-23 14:30:00,OS745,Optical System,subsystem,LM000,1,91,5163852,OpticsCorp,3,1,45
2024-04-29 11:45:00,WS746,Wafer Stage,subsystem,LM000,1,58,1916113,MotionTech,3,1,38
2023-09-16 08:00:00,CS747,Control System,subsystem,LM000,1,41,964082,ControlSolutions,6,2,25
2023-09-22 16:20:00,FR748,Frame,component,LM000,1,28,518844,StructureCo,5,3,12
2024-07-07 10:00:00,LN749,Lens Assembly,component,OS001,1,43,997541,PrecisionOptics,1,1,24
2023-11-24 13:15:00,LS750,Light Source,component,OS001,1,31,503543,LaserTech,3,2,7
2023-09-17 09:30:00,MR751,Mirror Set,component,OS001,2,20,191863,ReflectCo,12,3,17
2024-06-27 07:45:00,MT752,High-Precision Motor,component,WS002,4,14,49915,MotorWorks,25,7,12
2023-09-04 15:00:00,SN753,Position Sensor,component,WS002,1,10,19635,SensorTech,34,11,6
2023-09-12 14:30:00,CP754,Industrial Computer,component,CS003,1,20,101744,CompTech,9,2,3
2023-11-05 10:00:00,SW755,Control Software Package,component,CS003,1,5,502605,SoftwareSolutions,12,4,1
2024-03-14 09:15:00,LM756,Advanced Lithography Machine,final_product,,1,186,15190878,OurCompany,5,1,0
2024-05-23 14:30:00,OS757,Optical System,subsystem,LM000,1,86,4876774,OpticsCorp,2,1,44
2024-02-26 11:45:00,WS758,Wafer Stage,subsystem,LM000,1,55,2027961,MotionTech,4,1,35
2024-01-10 08:00:00,CS759,Control System,subsystem,LM000,1,45,1000771,ControlSolutions,5,1,21
2024-05-05 16:20:00,FR760,Frame,component,LM000,1,32,494745,StructureCo,7,2,12
2023-08-11 10:00:00,LN761,Lens Assembly,component,OS001,1,47,950737,PrecisionOptics,2,1,23
2024-02-18 13:15:00,LS762,Light Source,component,OS001,1,31,480044,LaserTech,5,2,7
2024-03-02 09:30:00,MR763,Mirror Set,component,OS001,2,19,197161,ReflectCo,8,3,15
2023-09-17 07:45:00,MT764,High-Precision Motor,component,WS002,3,15,50127,MotorWorks,14,7,12
2024-06-17 15:00:00,SN765,Position Sensor,component,WS002,2,9,20227,SensorTech,38,13,6
2023-07-27 14:30:00,CP766,Industrial Computer,component,CS003,1,18,96405,CompTech,8,2,4
2024-05-27 10:00:00,SW767,Control Software Package,component,CS003,1,5,493819,SoftwareSolutions,11,4,1
2024-05-29 09:15:00,LM768,Advanced Lithography Machine,final_product,,1,179,15098365,OurCompany,4,1,0
2024-01-01 14:30:00,OS769,Optical System,subsystem,LM000,1,81,5141437,OpticsCorp,2,1,46
2024-03-18 11:45:00,WS770,Wafer Stage,subsystem,LM000,1,56,2040976,MotionTech,3,1,33
2024-02-05 08:00:00,CS771,Control System,subsystem,LM000,1,49,1017047,ControlSolutions,5,1,22
2024-04-14 16:20:00,FR772,Frame,component,LM000,1,28,515911,StructureCo,6,2,12
2023-12-14 10:00:00,LN773,Lens Assembly,component,OS001,1,47,1008421,PrecisionOptics,2,1,23
2023-11-17 13:15:00,LS774,Light Source,component,OS001,1,31,511391,LaserTech,4,1,8
2024-04-04 09:30:00,MR775,Mirror Set,component,OS001,1,20,205138,ReflectCo,8,4,17
2023-12-25 07:45:00,MT776,High-Precision Motor,component,WS002,4,14,49240,MotorWorks,15,7,12
2024-06-15 15:00:00,SN777,Position Sensor,component,WS002,2,9,19495,SensorTech,38,11,5
2024-02-03 14:30:00,CP778,Industrial Computer,component,CS003,1,18,96442,CompTech,7,2,4
2023-10-26 10:00:00,SW779,Control Software Package,component,CS003,1,5,519518,SoftwareSolutions,11,4,2
2023-08-19 09:15:00,LM780,Advanced Lithography Machine,final_product,,1,197,14429393,OurCompany,4,1,0
2024-01-07 14:30:00,OS781,Optical System,subsystem,LM000,1,95,4975108,OpticsCorp,2,1,49
2024-02-05 11:45:00,WS782,Wafer Stage,subsystem,LM000,1,65,2097549,MotionTech,3,2,35
2024-04-20 08:00:00,CS783,Control System,subsystem,LM000,1,47,973619,ControlSolutions,4,2,22
2024-07-08 16:20:00,FR784,Frame,component,LM000,1,30,487532,StructureCo,8,3,12
2024-04-29 10:00:00,LN785,Lens Assembly,component,OS001,1,45,1043616,PrecisionOptics,1,1,24
2024-06-26 13:15:00,LS786,Light Source,component,OS001,1,32,515664,LaserTech,6,1,8
2024-02-10 09:30:00,MR787,Mirror Set,component,OS001,2,20,207551,ReflectCo,12,3,17
2024-06-03 07:45:00,MT788,High-Precision Motor,component,WS002,3,14,49212,MotorWorks,15,7,12
2023-08-10 15:00:00,SN789,Position Sensor,component,WS002,2,10,19553,SensorTech,27,11,5
2024-06-17 14:30:00,CP790,Industrial Computer,component,CS003,1,19,100033,CompTech,7,3,4
2023-08-21 10:00:00,SW791,Control Software Package,component,CS003,1,4,500541,SoftwareSolutions,11,5,2
2024-02-13 09:15:00,LM792,Advanced Lithography Machine,final_product,,1,196,14650179,OurCompany,4,2,0
2023-11-25 14:30:00,OS793,Optical System,subsystem,LM000,1,84,5050489,OpticsCorp,2,1,51
2024-05-05 11:45:00,WS794,Wafer Stage,subsystem,LM000,1,56,2080781,MotionTech,3,1,36
2024-01-04 08:00:00,CS795,Control System,subsystem,LM000,1,44,977329,ControlSolutions,5,1,22
2023-12-18 16:20:00,FR796,Frame,component,LM000,1,32,520637,StructureCo,9,2,12
2024-05-13 10:00:00,LN797,Lens Assembly,component,OS001,1,44,1043175,PrecisionOptics,1,1,25
2024-05-19 13:15:00,LS798,Light Source,component,OS001,1,29,505203,LaserTech,6,1,7
2024-01-12 09:30:00,MR799,Mirror Set,component,OS001,2,21,206279,ReflectCo,8,3,17
2023-12-11 07:45:00,MT800,High-Precision Motor,component,WS002,4,16,50305,MotorWorks,17,8,11
2024-06-15 15:00:00,SN801,Position Sensor,component,WS002,1,10,20699,SensorTech,29,11,6
2023-08-10 14:30:00,CP802,Industrial Computer,component,CS003,1,20,104457,CompTech,8,2,4
2024-04-13 10:00:00,SW803,Control Software Package,component,CS003,1,4,519778,SoftwareSolutions,7,5,1
2024-02-18 09:15:00,LM804,Advanced Lithography Machine,final_product,,1,192,15139189,OurCompany,4,1,0
2024-02-12 14:30:00,OS805,Optical System,subsystem,LM000,1,84,5143233,OpticsCorp,3,1,44
2023-09-27 11:45:00,WS806,Wafer Stage,subsystem,LM000,1,65,2047954,MotionTech,4,2,32
2024-03-13 08:00:00,CS807,Control System,subsystem,LM000,1,45,951492,ControlSolutions,5,2,24
2023-09-10 16:20:00,FR808,Frame,component,LM000,1,28,501403,StructureCo,9,2,11
2024-02-17 10:00:00,LN809,Lens Assembly,component,OS001,1,42,982635,PrecisionOptics,2,1,23
2024-05-30 13:15:00,LS810,Light Source,component,OS001,1,29,502572,LaserTech,4,2,7
2024-05-16 09:30:00,MR811,Mirror Set,component,OS001,2,19,205627,ReflectCo,12,3,14
2024-06-24 07:45:00,MT812,High-Precision Motor,component,WS002,3,13,48897,MotorWorks,24,7,11
2023-12-24 15:00:00,SN813,Position Sensor,component,WS002,1,9,20233,SensorTech,29,11,6
2024-02-19 14:30:00,CP814,Industrial Computer,component,CS003,1,19,97161,CompTech,7,3,3
2023-07-31 10:00:00,SW815,Control Software Package,component,CS003,1,5,512663,SoftwareSolutions,10,5,1
2024-02-18 09:15:00,LM816,Advanced Lithography Machine,final_product,,1,168,14367027,OurCompany,5,2,0
2023-09-14 14:30:00,OS817,Optical System,subsystem,LM000,1,97,4984668,OpticsCorp,3,1,46
